Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder
1970,Graduation,54137,0,1,8/16/2013,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,SA,55,1,1,Single,203,0.8423645320197044,0,0.054187192118226604,0,0.004926108,0.098522167,11,18.454545454545453,0.18181818181818182,0.36363636363636365,1.2,0,3790,0,0.053562005277044855,0,0,0
1967,Graduation,61223,0,1,6/13/2013,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,0,SA,58,1,1,Partnered,1341,0.5287099179716629,0.032065623,0.13571961222967935,0.031319911,0.087994034,0.18419090231170768,18,74.5,0.1111111111111111,0.5,0.5,1,3854,0,0.3479501816294759,0,0,0
1968,PhD,69674,0,2,5/22/2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,SA,57,1,2,Single,845,0.6556213017751479,0.04852071,0.25443786982248523,0.013017751,0,0.028402366863905324,25,33.8,0.12,0.4,0.45454545454545453,0,3876,0,0.21800825593395254,0,0,0
1972,Master,49494,1,0,4/25/2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,CA,53,1,1,Single,385,0.4961038961038961,0.023376623376623377,0.2519480519480519,0,0.015584415584415584,0.21298701298701297,14,27.5,0.14285714285714285,0.42857142857142855,1,1,3903,0,0.09864207,0,0,0
1962,Graduation,51195,1,1,4/1/2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,SA,63,1,2,Partnered,564,0.4078014184397163,0.024822695035460994,0.2765957446808511,0.1453900709219858,0.042553191,0.10283687943262411,24,23.5,0.3333333333333333,0.375,0.8,1,3927,0,0.1436210847975554,0,0,0
1975,2n Cycle,37284,1,1,3/29/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,IND,50,1,2,Partnered,23,0.4782608695652174,0.043478260869565216,0.086956522,0.086956522,0.043478260869565216,0.2608695652173913,4,5.75,0.25,0,6,0,3930,0,0.005852417,0,0,0
1975,2n Cycle,37284,1,1,3/29/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,SP,50,1,2,Partnered,23,0.4782608695652174,0.043478260869565216,0.086956522,0.086956522,0.043478260869565216,0.2608695652173913,4,5.75,0.25,0,6,0,3930,0,0.005852417,0,0,0
1978,Graduation,42011,1,0,3/26/2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,SA,47,1,1,Partnered,189,0.6931216931216931,0,0.084656085,0.010582010582010581,0.005291005,0.20634920634920634,12,15.75,0.3333333333333333,0.25,2,0,3933,0,0.04805492,0,0,0
1954,Graduation,70044,0,1,2/18/2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,SP,71,1,1,Single,1504,0.7134308510638298,0,0.16622340425531915,0.10172872340425532,0.009308511,0.009308511,26,57.84615384615385,0.15384615384615385,0.2692307692307692,0.625,1,3969,0,0.37893675988914083,0,0,0
1972,Graduation,46053,1,0,2/17/2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,GER,53,1,1,Partnered,209,0.2679425837320574,0.04784689,0.44019138755980863,0.090909091,0.033492823,0.11961722488038277,12,17.416666666666668,0.25,0.25,1.25,0,3970,0,0.052644836,0,0,0
1981,Basic,24480,1,0,2/11/2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,SA,44,1,1,Partnered,102,0.039215686,0.18627450980392157,0.088235294,0.27450980392156865,0.24509803921568626,0.16666666666666666,10,10.2,0.3,0.3,1.75,0,3976,0,0.025653923541247486,0,0,0
1977,Graduation,54233,0,1,2/4/2013,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,SP,48,1,1,Partnered,981,0.6646279306829765,0.008154944,0.16106014271151886,0.021406727828746176,0,0.14475025484199797,26,37.73076923076923,0.15384615384615385,0.4230769230769231,0.6666666666666666,1,3983,0,0.24629676123524982,0,0,0
1954,Graduation,36130,0,1,2/2/2013,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,1,0,SP,71,1,1,Single,488,0.32172131147540983,0.088114754,0.26024590163934425,0.13934426229508196,0.11475409836065574,0.075819672,21,23.238095238095237,0.2857142857142857,0.14285714285714285,1,0,3985,0,0.12245922208281054,1,0.2,1
1975,PhD,56559,0,1,12/25/2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,SP,50,1,1,Partnered,484,0.4669421487603306,0.045454545454545456,0.27479338842975204,0.084710744,0.064049587,0.064049587,18,26.88888888888889,0.16666666666666666,0.2222222222222222,0.8,0,4024,0,0.12027833001988071,0,0,0
1992,Master,92859,0,0,10/19/2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,CA,33,0,0,Single,2077,0.4631680308136736,0.029369282619162253,0.44342802118440056,0.025036109773712085,0.029369282619162253,0.009629273,22,94.40909091,0.045454545454545456,0.22727272727272727,0.3333333333333333,0,4091,0,0.5076998288926913,0,0,0
1980,Graduation,44010,1,0,10/13/2012,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,SA,45,1,1,Partnered,662,0.2809667673716012,0.054380664652567974,0.35347432024169184,0.1299093655589124,0.10876132930513595,0.072507553,24,27.583333333333332,0.25,0.4166666666666667,0.8181818181818182,1,4097,0,0.16158164510617526,0,0,0
1963,Graduation,80124,0,0,6/26/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,SA,62,0,0,Partnered,1495,0.3230769230769231,0.056187291,0.2662207357859532,0.13712374581939799,0.056187291,0.16120401337792642,19,78.68421053,0.052631579,0.15789473684210525,0.25,0,3476,0,0.43009205983889526,1,0.2,1
1963,Graduation,80124,0,0,6/26/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,SP,62,0,0,Partnered,1495,0.3230769230769231,0.056187291,0.2662207357859532,0.13712374581939799,0.056187291,0.16120401337792642,19,78.68421053,0.052631579,0.15789473684210525,0.25,0,3476,0,0.43009205983889526,1,0.2,1
1980,Graduation,50183,1,1,6/25/2014,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,SA,45,1,2,Partnered,231,0.4199134199134199,0.051948052,0.36363636363636365,0.056277056,0.043290043,0.064935065,17,13.588235294117647,0.4117647058823529,0.17647058823529413,1.25,0,3477,0,0.066436583,0,0,0
1971,Graduation,64722,1,0,5/26/2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,SP,54,1,1,Partnered,805,0.3763975155279503,0,0.34782608695652173,0.074534161,0.1826086956521739,0.018633540372670808,25,32.2,0.16,0.32,0.6666666666666666,0,3507,0,0.22954091816367264,0,0,0
1976,PhD,37395,1,0,5/2/2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,SP,49,1,1,Partnered,39,0.46153846153846156,0,0.23076923076923078,0,0.025641026,0.28205128205128205,5,7.8,0.2,0.2,3,0,3531,0,0.011045029736618521,0,0,0
1968,Master,29543,2,0,4/1/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,SP,57,1,2,Partnered,63,0.2698412698412698,0.047619047619047616,0.2857142857142857,0.047619047619047616,0.063492063,0.2857142857142857,8,7.875,0.25,0.375,1.75,1,3562,0,0.017686693,0,0,0
1968,Graduation,19514,1,1,1/26/2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,1,0,SP,57,1,2,Partnered,69,0.2028985507246377,0.043478260869565216,0.30434782608695654,0.028985507246376812,0.014492753623188406,0.4057971014492754,10,6.9,0.4,0.3,2,1,3627,0,0.019023987,1,0.2,1
1968,Graduation,19514,1,1,1/26/2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,SP,57,1,2,Partnered,69,0.2028985507246377,0.043478260869565216,0.30434782608695654,0.028985507246376812,0.014492753623188406,0.4057971014492754,10,6.9,0.4,0.3,2,1,3627,0,0.019023987,1,0.2,1
1975,Graduation,59481,0,1,10/23/2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,SP,50,1,1,Partnered,461,0.38611713665943603,0.006507592,0.1843817787418655,0.1540130151843818,0.14316702819956617,0.12581344902386118,16,28.8125,0.125,0.1875,0.5,0,3722,0,0.12385814078452445,0,0,0
1947,Master,91712,0,0,10/17/2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,1,0,SP,78,0,0,Single,2217,0.575552548,0.010825439783491205,0.33649075327018496,0.042399639152007215,0.013080739738385205,0.02165088,27,82.11111111111111,0,0.3333333333333333,0.3,0,3728,0,0.5946888412017167,1,0.2,1
1975,Graduation,80144,0,0,9/30/2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,AUS,50,0,0,Partnered,1367,0.1755669348939283,0.096561814,0.32553035844915873,0.182882224,0.14045354791514264,0.079005121,19,71.94736842105263,0.052631579,0.15789473684210525,0.25,0,3745,0,0.3650200267022697,0,0,0
1972,PhD,59973,0,0,9/11/2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,SP,53,0,0,Partnered,382,0.3403141361256545,0.078534031,0.4397905759162304,0.052356021,0.089005236,0,15,25.466666666666665,0.066666667,0.2,0.25,0,3764,0,0.10148777895855472,0,0,0
1974,PhD,68352,0,1,8/28/2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,CA,51,1,1,Single,871,0.7049368541905855,0.018369690011481057,0.1515499425947187,0.049368542,0.037887486,0.037887486,25,34.84,0.12,0.32,0.6666666666666666,0,3778,0,0.23054526204340922,0,0,0
1975,Master,81169,0,0,4/14/2013,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,SP,50,0,0,Single,2089,0.6165629487793203,0.009573959,0.29344183820009573,0.038295835,0.029200574,0.012924844,22,94.95454545454545,0.045454545454545456,0.22727272727272727,0.3333333333333333,0,3914,0,0.5337250894225856,0,0,0
1975,Graduation,61456,0,1,3/27/2013,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,SP,50,1,1,Partnered,1388,0.40561959654178675,0.054755043,0.276657061,0.060518732,0.13832853,0.064121037,33,42.06060606060606,0.12121212121212122,0.18181818181818182,0.5714285714285714,0,3932,0,0.35300101729399797,0,0,0
1966,Basic,22634,0,0,1/16/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,SP,59,0,0,Partnered,96,0.020833333333333332,0.23958333333333334,0.11458333333333333,0.083333333,0.0625,0.4791666666666667,6,16,0.16666666666666666,0.3333333333333333,2.6666666666666665,0,4002,0,0.023988006,0,0,0
1966,Basic,22634,0,0,1/16/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,AUS,59,0,0,Partnered,96,0.020833333333333332,0.23958333333333334,0.11458333333333333,0.083333333,0.0625,0.4791666666666667,6,16,0.16666666666666666,0.3333333333333333,2.6666666666666665,0,4002,0,0.023988006,0,0,0
1975,Graduation,23957,1,0,10/28/2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,1,0,CA,50,1,1,Partnered,68,0.029411764705882353,0.014705882352941176,0.2647058823529412,0.29411764705882354,0.16176470588235295,0.23529411764705882,6,11.333333333333334,0.16666666666666666,0.3333333333333333,2,0,4082,0,0.016658500734933857,0,0,1
1973,Graduation,33471,1,0,10/12/2012,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,SA,52,1,1,Partnered,93,0.46236559139784944,0.021505376344086023,0.2903225806451613,0,0.096774194,0.12903225806451613,10,9.3,0.3,0.3,1.75,0,4098,0,0.022693997071742314,0,0,0
1950,PhD,52157,0,1,6/7/2014,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,SP,75,1,1,Partnered,265,0.7132075471698113,0.00754717,0.10943396226415095,0.011320754716981131,0.00754717,0.1509433962264151,12,22.083333333333332,0.16666666666666666,0.25,1,0,3495,0,0.075822604,0,0,0
1985,PhD,30298,0,0,5/19/2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,SP,40,0,0,Single,28,0.21428571428571427,0.10714285714285714,0.42857142857142855,0.21428571428571427,0.035714286,0,6,4.666666666666667,0.16666666666666666,0.16666666666666666,1.5,0,3514,0,0.007968127,0,0,0
1950,PhD,56551,1,1,5/7/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,SA,75,1,2,Single,138,0.4855072463768116,0.028985507246376812,0.2318840579710145,0.12318840579710146,0.014492753623188406,0.11594202898550725,10,13.8,0.3,0.2,1.3333333333333333,0,3526,0,0.039137833238797506,0,0,0
1950,PhD,56551,1,1,5/7/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,SP,75,1,2,Single,138,0.4855072463768116,0.028985507246376812,0.2318840579710145,0.12318840579710146,0.014492753623188406,0.11594202898550725,10,13.8,0.3,0.2,1.3333333333333333,0,3526,0,0.039137833238797506,0,0,0
1957,Master,65487,0,0,1/10/2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,CA,68,0,0,Other,1169,0.20530367835757057,0.057313944,0.42771599657827203,0.17023096663815226,0,0.1394354148845167,17,68.76470588235294,0.17647058823529413,0.17647058823529413,0.5,0,3643,0,0.3208893768871809,0,0,0
1957,Master,65487,0,0,1/10/2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,CA,68,0,0,Partnered,1169,0.20530367835757057,0.057313944,0.42771599657827203,0.17023096663815226,0,0.1394354148845167,17,68.76470588235294,0.17647058823529413,0.17647058823529413,0.5,0,3643,0,0.3208893768871809,0,0,0
1952,Graduation,44213,1,1,11/29/2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,SP,73,1,2,Single,152,0.625,0.072368421,0.23026315789473684,0,0.026315789,0.046052631578947366,12,12.666666666666666,0.3333333333333333,0.16666666666666666,2,0,3685,0,0.041248304,0,0,0
1974,PhD,40344,0,1,10/13/2013,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,SP,51,1,1,Partnered,218,0.963302752,0,0.027522935779816515,0,0,0.009174312,12,18.166666666666668,0.16666666666666666,0.3333333333333333,1.4,0,3732,0,0.058413719,0,0,0
1978,Graduation,57867,1,0,10/1/2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,CA,47,1,1,Partnered,612,0.5620915032679739,0.057189542,0.2908496732026144,0.024509803921568627,0.037581699,0.027777777777777776,25,24.48,0.28,0.28,0.75,0,3744,0,0.16346153846153846,0,0,0
1973,Graduation,25410,1,0,8/31/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,SP,52,1,1,Partnered,38,0.052631579,0.052631579,0.10526315789473684,0.34210526315789475,0.34210526315789475,0.10526315789473684,6,6.333333333333333,0.16666666666666666,0.16666666666666666,2,0,3775,0,0.010066225165562914,0,0,0
1970,Graduation,13260,1,1,8/23/2013,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,SP,55,1,2,Partnered,49,0.1836734693877551,0.081632653,0.3469387755102041,0.20408163265306123,0.040816327,0.14285714285714285,10,4.9,0.4,0.3,2,0,3783,0,0.012952683,0,0,0
1991,Graduation,42691,0,0,8/16/2013,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,SP,34,0,0,Partnered,358,0.5,0.005586592,0.1787709497206704,0.10614525139664804,0.047486034,0.16201117318435754,13,27.53846153846154,0.076923077,0.38461538461538464,0.8333333333333334,0,3790,0,0.094459103,0,0,0
1970,Master,36138,1,1,7/16/2013,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,0,GER,55,1,2,Partnered,151,0.8609271523178808,0,0.10596026490066225,0,0,0.033112582781456956,13,11.615384615384615,0.38461538461538464,0.23076923076923078,1.75,0,3821,0,0.039518451,1,0.2,1
1972,Master,57136,1,1,7/9/2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,CA,53,1,2,Partnered,642,0.4766355140186916,0.007788162,0.16978193146417445,0.03271028,0.16978193146417445,0.14330218068535824,26,24.692307692307693,0.34615384615384615,0.19230769230769232,1,0,3828,0,0.1677115987460815,0,0,0
1955,Graduation,58275,1,1,6/2/2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,GER,70,1,2,Single,615,0.3073170731707317,0.016260162601626018,0.4113821138211382,0.091056911,0.069918699,0.1040650406504065,23,26.73913043478261,0.2608695652173913,0.34782608695652173,0.7777777777777778,1,3865,0,0.1591203104786546,0,0,0
1957,PhD,54237,0,1,4/27/2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,SA,68,1,1,Single,361,0.739612188,0.008310249,0.083102493,0.011080332,0,0.15789473684210525,16,22.5625,0.25,0.3125,1,0,3901,0,0.092540374,0,0,0
1974,PhD,34596,1,0,4/13/2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,1,0,SA,51,1,1,Partnered,23,0.6086956521739131,0,0.086956522,0,0,0.30434782608695654,4,5.75,0.25,0.25,4,0,3915,0,0.00587484,0,0,1
1974,PhD,34596,1,0,4/13/2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,GER,51,1,1,Partnered,23,0.6086956521739131,0,0.086956522,0,0,0.30434782608695654,4,5.75,0.25,0.25,4,0,3915,0,0.00587484,0,0,0
1961,Master,74881,1,1,3/8/2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,IND,64,1,2,Partnered,964,0.5238589211618258,0.074688797,0.2800829875518672,0.037344398,0.028008298755186723,0.056016597510373446,27,35.7037037,0.14814814814814814,0.3333333333333333,0.5,0,3951,0,0.2439888635788408,0,0,0
1961,Master,74881,1,1,3/8/2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,SP,64,1,2,Partnered,964,0.5238589211618258,0.074688797,0.2800829875518672,0.037344398,0.028008298755186723,0.056016597510373446,27,35.7037037,0.14814814814814814,0.3333333333333333,0.5,0,3951,0,0.2439888635788408,0,0,0
1970,Graduation,44267,1,1,2/25/2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,SP,55,1,2,Single,310,0.5903225806451613,0.016129032258064516,0.20967741935483872,0.009677419,0.016129032258064516,0.15806451612903225,16,19.375,0.3125,0.3125,1.5,1,3962,0,0.078243311,0,0,0
1988,Graduation,68487,0,0,1/13/2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,CA,37,0,0,Partnered,1366,0.554904832,0.008784773,0.28184480234260617,0.024158125915080528,0.065153734,0.065153734,30,45.53333333333333,0.033333333,0.3,0.4,0,4005,0,0.34107365792759053,0,0,0
1988,Graduation,68487,0,0,1/13/2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,AUS,37,0,0,Partnered,1366,0.554904832,0.008784773,0.28184480234260617,0.024158125915080528,0.065153734,0.065153734,30,45.53333333333333,0.033333333,0.3,0.4,0,4005,0,0.34107365792759053,0,0,0
1959,Graduation,80982,1,1,1/8/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,0,1,SP,66,1,2,Single,1191,0.42401343408900083,0.11502938706968933,0.33669185558354325,0.087321579,0.018471872376154493,0.018471872376154493,30,39.7,0.1,0.36666666666666664,0.4166666666666667,0,4010,0,0.2970074812967581,0,0,0
1980,Graduation,69508,1,0,11/14/2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,SA,45,1,1,Partnered,1135,0.7259911894273128,0.028193832599118944,0.14273127753303966,0.037004405,0.028193832599118944,0.037885463,28,40.535714285714285,0.071428571,0.39285714285714285,0.5,0,4065,0,0.27921279212792127,0,0,0
1961,PhD,63342,0,1,10/16/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,SA,64,1,1,Partnered,1101,0.8337874659400545,0.019073569,0.10717529518619437,0.011807447774750226,0.009082652,0.019073569,19,57.94736842105263,0.15789473684210525,0.42105263157894735,0.6666666666666666,1,4094,0,0.26893014167073764,1,0.2,1
1961,PhD,63342,0,1,10/16/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,1,0,SP,64,1,1,Partnered,1101,0.8337874659400545,0.019073569,0.10717529518619437,0.011807447774750226,0.009082652,0.019073569,19,57.94736842105263,0.15789473684210525,0.42105263157894735,0.6666666666666666,1,4094,0,0.26893014167073764,1,0.2,1
1961,Graduation,82014,0,0,8/20/2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,1,0,SA,64,0,0,Single,1511,0.6485771012574454,0.024487094639311716,0.17538054268696227,0.023163468,0.10787557908669755,0.020516214427531435,22,68.68181818181819,0.045454545454545456,0.13636363636363635,1.5,0,4151,0,0.3640086726090099,0,0,1
1959,Graduation,76320,0,1,6/22/2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,US,66,1,1,Single,932,0.5643776824034334,0.037553648,0.2296137339055794,0.074034335,0.056866953,0.037553648,15,62.13333333333333,0.13333333333333333,0.4,0.2857142857142857,1,3480,0,0.267816092,0,0,0
1954,Graduation,64587,1,1,6/22/2014,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,SP,71,1,2,Single,108,0.6111111111111112,0,0.14814814814814814,0,0.055555556,0.18518518518518517,8,13.5,0.25,0.125,1.5,0,3480,0,0.031034483,0,0,0
1975,Graduation,74190,0,1,5/12/2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,SP,50,1,1,Partnered,641,0.23556942277691106,0.12636505460218408,0.13416536661466458,0.2620904836193448,0.1419656786271451,0.099843994,19,33.73684210526316,0.10526315789473684,0.21052631578947367,0.4,0,3521,0,0.1820505538199375,0,0,0
1979,Master,32765,1,0,2/23/2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,SP,46,1,1,Partnered,46,0.2826086956521739,0.065217391,0.3695652173913043,0.15217391304347827,0.065217391,0.065217391,8,5.75,0.25,0.25,1.6666666666666667,0,3599,0,0.012781328146707419,0,0,0
1975,2n Cycle,22212,1,0,12/9/2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,SA,50,1,1,Partnered,69,0.072463768,0.13043478260869565,0.2898550724637681,0.086956522,0.11594202898550725,0.30434782608695654,8,8.625,0.25,0.25,2,0,3675,0,0.018775510204081632,0,0,0
1989,Graduation,18358,1,0,11/20/2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,SP,36,1,1,Single,57,0.10526315789473684,0.14035087719298245,0.3333333333333333,0.2807017543859649,0.070175439,0.070175439,10,5.7,0.3,0.3,1.75,0,3694,0,0.015430427720628045,0,0,0
1974,Graduation,26067,1,0,11/4/2013,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,CA,51,1,1,Partnered,56,0.39285714285714285,0.035714286,0.32142857142857145,0,0.035714286,0.21428571428571427,9,6.222222222222222,0.3333333333333333,0.3333333333333333,2,0,3710,0,0.01509434,0,0,0
1969,Basic,22390,0,0,10/21/2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,AUS,56,0,0,Partnered,26,0,0.038461538461538464,0.15384615384615385,0.5769230769230769,0.038461538461538464,0.19230769230769232,4,6.5,0.25,0.25,3.5,0,3724,0,0.00698174,0,0,0
1978,Graduation,70440,0,0,10/8/2013,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,SP,47,0,0,Partnered,1572,0.4389312977099237,0.074427481,0.31743002544529264,0.048346056,0.064885496,0.055979644,23,68.34782608695652,0.043478260869565216,0.21739130434782608,0.5,0,3737,0,0.4206582820444207,1,0.2,1
1978,Graduation,60199,1,2,9/12/2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,CA,47,1,3,Single,18,0.4444444444444444,0.055555556,0.3888888888888889,0.1111111111111111,0,0,4,4.5,0.25,0,4,0,3763,0,0.004783417,0,0,0
1981,Graduation,38547,1,0,8/28/2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,0,1,CA,44,1,1,Partnered,22,0.2727272727272727,0.045454545454545456,0.45454545454545453,0,0.045454545454545456,0.18181818181818182,4,5.5,0.25,0.25,4,0,3778,0,0.005823187,0,0,0
1980,Graduation,19107,1,0,8/22/2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,CA,45,1,1,Partnered,46,0.043478260869565216,0.086956522,0.1956521739130435,0.21739130434782608,0.10869565217391304,0.34782608695652173,6,7.666666666666667,0.3333333333333333,0.16666666666666666,3.5,0,3784,0,0.012156448202959831,0,0,0
1985,PhD,37929,0,0,7/30/2013,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,1,0,SP,40,0,0,Single,265,0.7622641509433963,0.00754717,0.17358490566037735,0.011320754716981131,0.00754717,0.037735849,13,20.384615384615383,0.15384615384615385,0.3076923076923077,1.4,0,3807,0,0.069608616,2,0.4,1
1950,Graduation,16813,0,0,7/19/2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,CA,75,0,0,Single,50,0.08,0.16,0.22,0.24,0.04,0.26,6,8.333333333333334,0.16666666666666666,0.3333333333333333,2.3333333333333335,0,3818,0,0.013095861707700367,1,0.2,1
1957,Graduation,62187,0,0,7/5/2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,SP,68,0,0,Partnered,1283,0.617303196,0,0.21434138737334374,0.035074045,0.035074045,0.098207327,18,71.27777777777777,0.055555556,0.2222222222222222,0.6,0,3832,0,0.33481210855949894,0,0,0
1966,Graduation,57811,0,1,6/24/2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,SP,59,1,1,Partnered,802,0.6795511221945137,0.00872818,0.14214463840399003,0.046134663341645885,0.026184538653366583,0.097256858,25,32.08,0.2,0.28,0.625,0,3843,0,0.2086911267239136,1,0.2,1
1956,Master,50943,0,1,6/21/2013,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,SP,69,1,1,Partnered,46,0.6739130434782609,0,0.15217391304347827,0.043478260869565216,0,0.13043478260869565,5,9.2,0.2,0.2,2.5,0,3846,0,0.011960478419136765,0,0,0
1975,Graduation,53201,1,1,2/12/2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,SP,50,1,2,Single,415,0.6746987951807228,0.016867469879518072,0.19518072289156627,0.048192771,0,0.065060241,22,18.863636363636363,0.36363636363636365,0.2727272727272727,1,1,3975,0,0.10440251572327044,0,0,0
